SPDR S&P 500 ETF Trust,Last: 497.71,Change:  -0.39
Feb 8 2024 at 11:23 AM EST,497.7,497.71,Size: 17*14,Volume: 10,598,673
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Feb 09 2024,SPY240209C00433000,0,0,64.62,64.93,0,0,0.9993,0.0001,0,433.00,SPY240209P00433000,0.03,0,0,0.01,0,0.7747,-0.0006,0.0001,98
Fri Feb 09 2024,SPY240209C00434000,0,0,63.62,63.93,0,0,0.9993,0.0001,0,434.00,SPY240209P00434000,0.01,0,0,0.01,0,0.7628,-0.0007,0.0001,215
Fri Feb 09 2024,SPY240209C00435000,62.85,-0.425,62.68,62.92,1,0.8283,0.9993,0.0001,259,435.00,SPY240209P00435000,0.01,0,0,0.01,0,0.7509,-0.0007,0.0001,12955
Fri Feb 09 2024,SPY240209C00436000,62.29,0,61.62,61.92,0,0,0.9992,0.0001,1,436.00,SPY240209P00436000,0.01,0,0,0.01,0,0.7391,-0.0007,0.0001,50
Fri Feb 09 2024,SPY240209C00437000,54.11,0,60.62,60.92,0,0,0.9992,0.0001,2,437.00,SPY240209P00437000,0.01,-0.005,0,0.01,10,0.7273,-0.0008,0.0001,355
Fri Feb 09 2024,SPY240209C00438000,59.4,0,59.62,59.92,0,0,0.9992,0.0001,13,438.00,SPY240209P00438000,0.01,0,0,0.01,0,0.7155,-0.0008,0.0001,470
Fri Feb 09 2024,SPY240209C00439000,59.27,0,58.62,58.94,0,0,0.9991,0.0001,0,439.00,SPY240209P00439000,0.01,0,0,0.01,0,0.7037,-0.0008,0.0001,645
Fri Feb 09 2024,SPY240209C00440000,58.03,-0.23,57.62,57.94,1,0,0.9991,0.0001,98,440.00,SPY240209P00440000,0.01,-0.005,0,0.01,1,0.6919,-0.0009,0.0001,4539
Fri Feb 09 2024,SPY240209C00441000,56.7,0,56.62,56.94,0,0,0.9991,0.0002,14,441.00,SPY240209P00441000,0.01,0.005,0,0.01,7,0.6801,-0.0009,0.0001,379
Fri Feb 09 2024,SPY240209C00442000,53.65,0,55.66,55.93,0,0.704,0.999,0.0002,15,442.00,SPY240209P00442000,0.01,0,0,0.01,0,0.6684,-0.0009,0.0002,1139
Fri Feb 09 2024,SPY240209C00443000,52.77,0,54.65,54.93,0,0.6455,0.999,0.0002,6,443.00,SPY240209P00443000,0.02,0,0,0.01,0,0.6566,-0.001,0.0002,273
Fri Feb 09 2024,SPY240209C00444000,50.52,0,53.69,53.93,0,0.744,0.999,0.0002,1,444.00,SPY240209P00444000,0.02,0,0,0.01,0,0.6449,-0.001,0.0002,136
Fri Feb 09 2024,SPY240209C00445000,52.93,0,52.63,52.94,0,0,0.9989,0.0002,32,445.00,SPY240209P00445000,0.01,-0.005,0,0.01,2,0.6332,-0.001,0.0002,2367
Fri Feb 09 2024,SPY240209C00446000,48.68,0,51.63,51.94,0,0,0.9989,0.0002,1,446.00,SPY240209P00446000,0.01,0,0,0.01,0,0.6215,-0.0011,0.0002,507
Fri Feb 09 2024,SPY240209C00447000,46.91,0,50.65,50.94,0,0.5898,0.9988,0.0002,2,447.00,SPY240209P00447000,0.01,0,0,0.01,0,0.6098,-0.0011,0.0002,28
Fri Feb 09 2024,SPY240209C00448000,0,0,49.63,49.94,0,0,0.9988,0.0002,0,448.00,SPY240209P00448000,0.02,0,0,0.01,0,0.5981,-0.0012,0.0002,71
Fri Feb 09 2024,SPY240209C00449000,0,0,48.63,48.93,0,0,0.9987,0.0002,0,449.00,SPY240209P00449000,0.03,0,0,0.01,0,0.5864,-0.0012,0.0002,108
Fri Feb 09 2024,SPY240209C00450000,48.1,-0.185,47.66,47.93,127,0.5966,0.9987,0.0002,270,450.00,SPY240209P00450000,0.01,-0.005,0,0.01,3,0.5748,-0.0013,0.0002,15671
Fri Feb 09 2024,SPY240209C00451000,0,0,46.63,46.93,0,0,0.9986,0.0003,0,451.00,SPY240209P00451000,0.01,0,0,0.01,0,0.5631,-0.0013,0.0003,142
Fri Feb 09 2024,SPY240209C00452000,46.06,0,45.69,45.89,0,0.5197,0.9986,0.0003,16,452.00,SPY240209P00452000,0.01,-0.005,0,0.01,1,0.5515,-0.0014,0.0003,2577
Fri Feb 09 2024,SPY240209C00453000,40.74,0,44.64,44.95,0,0.5055,0.9985,0.0003,116,453.00,SPY240209P00453000,0.01,0,0,0.01,0,0.5398,-0.0014,0.0003,1380
Fri Feb 09 2024,SPY240209C00454000,39.19,0,43.67,43.94,0,0.591,0.9985,0.0003,11,454.00,SPY240209P00454000,0.01,0,0,0.01,0,0.5282,-0.0015,0.0003,1499
Fri Feb 09 2024,SPY240209C00455000,43.34,0,42.67,42.94,0,0.5776,0.9984,0.0003,52,455.00,SPY240209P00455000,0.01,-0.005,0,0.01,6,0.5166,-0.0016,0.0003,8087
Fri Feb 09 2024,SPY240209C00456000,42.44,0,41.67,41.94,0,0.5642,0.9983,0.0004,19,456.00,SPY240209P00456000,0.01,-0.005,0,0.01,24,0.505,-0.0016,0.0004,2288
Fri Feb 09 2024,SPY240209C00457000,40.61,0,40.64,40.95,0,0.4475,0.9983,0.0004,685,457.00,SPY240209P00457000,0.01,-0.005,0,0.01,1,0.4934,-0.0017,0.0004,1599
Fri Feb 09 2024,SPY240209C00458000,39.87,-0.425,39.7,39.94,1,0.5764,0.9982,0.0004,96,458.00,SPY240209P00458000,0.01,-0.005,0,0.01,30,0.4818,-0.0018,0.0004,2933
Fri Feb 09 2024,SPY240209C00459000,34.23,0,38.64,38.95,0,0.4172,0.9981,0.0004,16,459.00,SPY240209P00459000,0.01,-0.005,0,0.01,25,0.4702,-0.0019,0.0004,2126
Fri Feb 09 2024,SPY240209C00460000,38.07,-0.225,37.67,37.94,24,0.5108,0.998,0.0004,227,460.00,SPY240209P00460000,0.01,-0.005,0,0.01,1,0.4586,-0.002,0.0004,6454
Fri Feb 09 2024,SPY240209C00461000,33.77,0,36.64,36.95,0,0.3848,0.9979,0.0005,113,461.00,SPY240209P00461000,0.01,-0.005,0,0.01,1,0.447,-0.002,0.0005,2349
Fri Feb 09 2024,SPY240209C00462000,30.41,0,35.64,35.95,0,0.3669,0.9978,0.0005,182,462.00,SPY240209P00462000,0.01,-0.005,0,0.01,82,0.4354,-0.0021,0.0005,5869
Fri Feb 09 2024,SPY240209C00463000,35.06,-0.25,34.64,34.94,1,0.5073,0.9977,0.0006,37,463.00,SPY240209P00463000,0.01,-0.005,0,0.01,28,0.4238,-0.0022,0.0006,3091
Fri Feb 09 2024,SPY240209C00464000,28.75,0,33.64,33.94,0,0.3196,0.9976,0.0006,23,464.00,SPY240209P00464000,0.01,-0.005,0,0.01,37,0.4123,-0.0024,0.0006,2838
Fri Feb 09 2024,SPY240209C00465000,33.02,-0.33,32.64,32.94,7,0.4003,0.9975,0.0006,437,465.00,SPY240209P00465000,0.01,-0.005,0,0.01,54,0.4007,-0.0025,0.0006,6266
Fri Feb 09 2024,SPY240209C00466000,31.78,-0.575,31.65,31.89,16,0,0.9974,0.0007,141,466.00,SPY240209P00466000,0.01,-0.005,0,0.01,52,0.3891,-0.0026,0.0007,1712
Fri Feb 09 2024,SPY240209C00467000,30.62,-0.685,30.7,30.96,1,0.4606,0.9972,0.0007,250,467.00,SPY240209P00467000,0.01,-0.005,0,0.01,1416,0.3776,-0.0027,0.0007,8337
Fri Feb 09 2024,SPY240209C00468000,30.34,0,29.64,29.96,0,0.3618,0.9971,0.0008,330,468.00,SPY240209P00468000,0.01,-0.005,0.01,0.02,730,0.4068,-0.0029,0.0008,9380
Fri Feb 09 2024,SPY240209C00469000,29.1,-0.205,28.68,28.95,20,0.4154,0.9969,0.0009,489,469.00,SPY240209P00469000,0.01,-0.005,0.01,0.02,37,0.3942,-0.0031,0.0008,5537
Fri Feb 09 2024,SPY240209C00470000,28.08,-0.225,27.71,27.96,12,0.4442,0.9967,0.0009,2306,470.00,SPY240209P00470000,0.01,-0.005,0.01,0.02,8,0.3815,-0.0032,0.0009,9552
Fri Feb 09 2024,SPY240209C00471000,26.74,-0.565,26.65,26.96,3,0.3494,0.9966,0.001,836,471.00,SPY240209P00471000,0.02,0.005,0.01,0.02,12,0.3688,-0.0034,0.001,4250
Fri Feb 09 2024,SPY240209C00472000,26.18,-0.125,25.66,25.95,152,0.3525,0.9963,0.0011,910,472.00,SPY240209P00472000,0.02,0.005,0.01,0.02,50,0.3561,-0.0036,0.0011,5996
Fri Feb 09 2024,SPY240209C00473000,25.14,0,24.66,24.96,0,0.3395,0.9961,0.0012,1898,473.00,SPY240209P00473000,0.01,-0.005,0.01,0.02,11,0.3434,-0.0039,0.0012,18500
Fri Feb 09 2024,SPY240209C00474000,23.98,-0.33,23.71,23.96,9,0.3694,0.9958,0.0013,1636,474.00,SPY240209P00474000,0.01,-0.005,0.01,0.02,27,0.3307,-0.0041,0.0013,6350
Fri Feb 09 2024,SPY240209C00475000,23.04,-0.275,22.65,22.96,54,0.2981,0.9955,0.0014,3903,475.00,SPY240209P00475000,0.01,-0.015,0.01,0.02,141,0.318,-0.0044,0.0014,24933
Fri Feb 09 2024,SPY240209C00476000,21.97,-0.385,21.71,21.95,2,0.3411,0.9952,0.0016,495,476.00,SPY240209P00476000,0.01,-0.005,0.01,0.02,8,0.3052,-0.0048,0.0016,4526
Fri Feb 09 2024,SPY240209C00477000,20.47,-0.845,20.71,20.95,7,0.3324,0.9948,0.0018,1558,477.00,SPY240209P00477000,0.02,-0.005,0.01,0.02,348,0.2924,-0.0052,0.0018,14421
Fri Feb 09 2024,SPY240209C00478000,19.88,-0.435,19.67,19.96,11,0.2932,0.9944,0.002,3751,478.00,SPY240209P00478000,0.02,-0.005,0.01,0.02,128,0.2796,-0.0056,0.002,9277
Fri Feb 09 2024,SPY240209C00479000,19.16,-0.17,18.66,18.97,1,0.2712,0.9938,0.0023,2005,479.00,SPY240209P00479000,0.01,-0.015,0.01,0.02,46,0.2668,-0.0061,0.0022,4732
Fri Feb 09 2024,SPY240209C00480000,17.87,-0.45,17.74,17.97,244,0.302,0.9932,0.0026,3606,480.00,SPY240209P00480000,0.01,-0.015,0.01,0.02,398,0.2539,-0.0067,0.0026,33645
Fri Feb 09 2024,SPY240209C00481000,16.73,-0.605,16.7,16.97,40,0.2942,0.9925,0.0029,2699,481.00,SPY240209P00481000,0.02,-0.005,0.01,0.02,331,0.241,-0.0074,0.0029,10773
Fri Feb 09 2024,SPY240209C00482000,15.93,-0.43,15.73,15.96,6,0.2683,0.9916,0.0034,2240,482.00,SPY240209P00482000,0.02,-0.005,0.01,0.02,2129,0.228,-0.0083,0.0034,11485
Fri Feb 09 2024,SPY240209C00483000,14.91,-0.455,14.7,14.96,7,0.2455,0.9906,0.0039,1333,483.00,SPY240209P00483000,0.01,-0.025,0.01,0.02,1649,0.215,-0.0094,0.0039,23607
Fri Feb 09 2024,SPY240209C00484000,14.15,-0.215,13.67,13.87,17,0.2042,0.9893,0.0046,6288,484.00,SPY240209P00484000,0.02,-0.015,0.01,0.02,966,0.202,-0.0107,0.0046,17059
Fri Feb 09 2024,SPY240209C00485000,13.08,-0.31,12.74,12.87,83,0.2028,0.9876,0.0055,4167,485.00,SPY240209P00485000,0.03,-0.005,0.01,0.02,1571,0.1888,-0.0123,0.0055,16969
Fri Feb 09 2024,SPY240209C00486000,12.19,-0.195,11.74,11.88,66,0.1933,0.9855,0.0067,4269,486.00,SPY240209P00486000,0.03,-0.015,0.02,0.03,1374,0.1876,-0.0145,0.0067,18794
Fri Feb 09 2024,SPY240209C00487000,11.02,-0.37,10.73,10.88,39,0.1828,0.9825,0.0083,6381,487.00,SPY240209P00487000,0.02,-0.035,0.02,0.03,1857,0.1736,-0.0175,0.0083,11359
Fri Feb 09 2024,SPY240209C00488000,10.05,-0.35,9.74,9.89,108,0.1746,0.9783,0.0106,7464,488.00,SPY240209P00488000,0.03,-0.035,0.03,0.04,4467,0.1675,-0.0217,0.0106,10850
Fri Feb 09 2024,SPY240209C00489000,8.97,-0.445,8.79,8.9,139,0.1647,0.9719,0.0138,6662,489.00,SPY240209P00489000,0.06,-0.015,0.04,0.05,1038,0.159,-0.0281,0.0138,38595
Fri Feb 09 2024,SPY240209C00490000,8.04,-0.395,7.77,7.92,97,0.1554,0.9622,0.0186,8871,490.00,SPY240209P00490000,0.07,-0.035,0.06,0.07,6206,0.1531,-0.0379,0.0186,27685
Fri Feb 09 2024,SPY240209C00491000,7.32,-0.155,6.82,6.94,184,0.1506,0.947,0.0254,7040,491.00,SPY240209P00491000,0.09,-0.045,0.09,0.1,4303,0.1474,-0.0531,0.0255,12612
Fri Feb 09 2024,SPY240209C00492000,6.12,-0.41,5.88,5.99,274,0.1442,0.9237,0.035,10529,492.00,SPY240209P00492000,0.14,-0.045,0.13,0.14,5209,0.1406,-0.0764,0.0351,11112
Fri Feb 09 2024,SPY240209C00493000,5.02,-0.595,4.99,5.06,477,0.1405,0.889,0.0478,29766,493.00,SPY240209P00493000,0.21,-0.065,0.21,0.22,7729,0.1378,-0.1112,0.0479,18603
Fri Feb 09 2024,SPY240209C00494000,4.12,-0.62,4.08,4.15,277,0.1335,0.8398,0.0632,9504,494.00,SPY240209P00494000,0.33,-0.065,0.33,0.34,14177,0.1335,-0.1605,0.0635,12378
Fri Feb 09 2024,SPY240209C00495000,3.29,-0.62,3.26,3.31,4547,0.1304,0.7735,0.0802,12281,495.00,SPY240209P00495000,0.48,-0.095,0.49,0.5,25443,0.1304,-0.2271,0.0805,28901
Fri Feb 09 2024,SPY240209C00496000,2.55,-0.61,2.5,2.53,5037,0.1273,0.6893,0.0962,9659,496.00,SPY240209P00496000,0.74,-0.065,0.73,0.74,26547,0.1272,-0.3117,0.0966,13203
Fri Feb 09 2024,SPY240209C00497000,1.87,-0.61,1.85,1.86,13468,0.1234,0.5892,0.1079,7516,497.00,SPY240209P00497000,1.06,-0.065,1.06,1.07,49014,0.1241,-0.4123,0.1085,8647
Fri Feb 09 2024,SPY240209C00498000,1.3,-0.58,1.3,1.31,54794,0.1227,0.4792,0.1122,14669,498.00,SPY240209P00498000,1.52,-0.005,1.52,1.53,43374,0.1224,-0.523,0.113,6773
Fri Feb 09 2024,SPY240209C00499000,0.89,-0.495,0.89,0.9,49134,0.1228,0.3687,0.107,11038,499.00,SPY240209P00499000,2.1,0.07,2.1,2.12,7425,0.1213,-0.6344,0.108,1664
Fri Feb 09 2024,SPY240209C00500000,0.58,-0.405,0.58,0.59,44147,0.1234,0.2684,0.0935,20351,500.00,SPY240209P00500000,2.81,0.175,2.78,2.81,2449,0.1229,-0.7359,0.0948,3790
Fri Feb 09 2024,SPY240209C00501000,0.36,-0.305,0.36,0.37,18354,0.124,0.1853,0.0754,6993,501.00,SPY240209P00501000,3.33,0,3.55,3.61,1524,0.1234,-0.8203,0.0769,316
Fri Feb 09 2024,SPY240209C00502000,0.22,-0.215,0.22,0.23,9025,0.1259,0.1222,0.0566,9470,502.00,SPY240209P00502000,4.18,0.075,4.41,4.48,204,0.1242,-0.8848,0.0583,848
Fri Feb 09 2024,SPY240209C00503000,0.13,-0.145,0.13,0.14,5807,0.128,0.0782,0.0402,3753,503.00,SPY240209P00503000,5.24,0.265,5.31,5.41,278,0.1277,-0.9302,0.0418,139
Fri Feb 09 2024,SPY240209C00504000,0.08,-0.085,0.08,0.09,3037,0.1322,0.0498,0.0275,10109,504.00,SPY240209P00504000,6.08,0.08,6.16,6.43,27,0,-0.9597,0.0293,6
Fri Feb 09 2024,SPY240209C00505000,0.06,-0.045,0.05,0.06,3752,0.1371,0.0324,0.0187,13053,505.00,SPY240209P00505000,7.05,0.075,7.13,7.41,7,0,-0.978,0.0205,32
Fri Feb 09 2024,SPY240209C00506000,0.03,-0.035,0.03,0.04,3772,0.1415,0.0219,0.013,5674,506.00,SPY240209P00506000,8.08,0.095,8.12,8.43,6,0,-0.989,0.0144,0
Fri Feb 09 2024,SPY240209C00508000,0.02,-0.015,0.01,0.02,4275,0.1512,0.0116,0.0068,4327,508.00,SPY240209P00508000,10.05,0,10.13,10.38,0,0,-0.9982,0.0045,2
Fri Feb 09 2024,SPY240209C00510000,0.01,-0.015,0.01,0.02,488,0.1765,0.0073,0.0041,15241,510.00,SPY240209P00510000,12.06,0.085,12.11,12.39,10,0,-1,0.0001,12
Fri Feb 09 2024,SPY240209C00512000,0.01,-0.005,0.01,0.02,704,0.2013,0.0053,0.0028,6716,512.00,SPY240209P00512000,19.28,0,14.11,14.4,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00514000,0.01,-0.005,0,0.01,154,0.2009,0.0042,0.002,1516,514.00,SPY240209P00514000,16.17,0.185,16.11,16.39,1,0,-1,0,0
Fri Feb 09 2024,SPY240209C00515000,0.01,-0.005,0,0.01,38,0.2118,0.0038,0.0018,72379,515.00,SPY240209P00515000,21.16,0,17.1,17.39,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00516000,0,0,0,0.01,0,0.2227,0.0035,0.0016,0,516.00,SPY240209P00516000,18.03,0,18.1,18.41,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00518000,0.01,-0.005,0,0.01,24,0.2443,0.003,0.0012,10,518.00,SPY240209P00518000,20.4,0.455,20.1,20.41,40,0,-1,0,0
Fri Feb 09 2024,SPY240209C00520000,0.01,0,0,0.01,0,0.2656,0.0026,0.001,10625,520.00,SPY240209P00520000,51.7,0,22.1,22.35,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00522000,0,0,0,0.01,0,0.2867,0.0023,0.0009,0,522.00,SPY240209P00522000,0,0,24.11,24.41,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00524000,0.01,0.005,0,0.01,2,0.3076,0.0021,0.0007,2,524.00,SPY240209P00524000,0,0,26.1,26.41,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00525000,0.01,0.005,0,0.01,1,0.318,0.002,0.0007,11876,525.00,SPY240209P00525000,0,0,27.11,27.35,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00526000,0,0,0,0.01,0,0.3283,0.0019,0.0006,0,526.00,SPY240209P00526000,0,0,28.11,28.38,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00528000,0,0,0,0.01,0,0.3488,0.0017,0.0006,0,528.00,SPY240209P00528000,0,0,30.1,30.41,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00530000,0.01,0,0,0.01,0,0.369,0.0016,0.0005,18133,530.00,SPY240209P00530000,39.01,0,32.1,32.34,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00532000,0,0,0,0.01,0,0.3892,0.0014,0.0004,0,532.00,SPY240209P00532000,0,0,34.1,34.4,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00534000,0,0,0,0.01,0,0.4091,0.0013,0.0004,0,534.00,SPY240209P00534000,0,0,36.11,36.4,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00535000,0.01,0,0,0.01,0,0.4191,0.0013,0.0004,26543,535.00,SPY240209P00535000,0,0,37.09,37.34,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00536000,0,0,0,0.01,0,0.4289,0.0012,0.0003,0,536.00,SPY240209P00536000,0,0,38.09,38.4,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00538000,0,0,0,0.01,0,0.4486,0.0011,0.0003,0,538.00,SPY240209P00538000,0,0,40.11,40.37,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00540000,0.01,0,0,0.01,0,0.4681,0.001,0.0003,21578,540.00,SPY240209P00540000,53.5,0,42.09,42.4,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00545000,0.01,0,0,0.01,0,0.5163,0.0009,0.0002,442,545.00,SPY240209P00545000,0,0,47.09,47.34,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00550000,0.01,0,0,0.01,0,0.5636,0.0007,0.0002,1054,550.00,SPY240209P00550000,0,0,52.09,52.34,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00555000,0.01,0,0,0.01,0,0.6102,0.0006,0.0001,14,555.00,SPY240209P00555000,0,0,57.09,57.3,0,0,-1,0,0
Fri Feb 09 2024,SPY240209C00560000,0.01,0,0,0.01,0,0.6561,0.0005,0.0001,6,560.00,SPY240209P00560000,66.3,0,62.08,62.33,0,0,-1,0,0
Mon Feb 12 2024,SPY240212C00417000,0,0,80.74,80.99,0,0.6193,0.9987,0.0001,0,417.00,SPY240212P00417000,0.01,0,0,0.01,0,0.521,-0.0009,0.0001,370
Mon Feb 12 2024,SPY240212C00418000,0,0,79.71,79.98,0,0.5773,0.9987,0.0001,0,418.00,SPY240212P00418000,0.01,-0.005,0,0.01,1,0.5145,-0.001,0.0001,812
Mon Feb 12 2024,SPY240212C00419000,0,0,78.7,78.98,0,0.5524,0.9987,0.0001,0,419.00,SPY240212P00419000,0.01,0,0,0.01,0,0.5079,-0.001,0.0001,103
Mon Feb 12 2024,SPY240212C00420000,0,0,77.74,77.98,0,0.5931,0.9986,0.0001,0,420.00,SPY240212P00420000,0.02,0,0,0.01,0,0.5014,-0.001,0.0001,11
Mon Feb 12 2024,SPY240212C00421000,0,0,76.68,76.99,0,0.601,0.9986,0.0001,0,421.00,SPY240212P00421000,0,0,0,0.01,0,0.4949,-0.0011,0.0001,0
Mon Feb 12 2024,SPY240212C00422000,0,0,75.7,75.99,0,0.5242,0.9986,0.0001,0,422.00,SPY240212P00422000,0.02,0,0,0.01,0,0.4884,-0.0011,0.0001,5
Mon Feb 12 2024,SPY240212C00423000,0,0,74.71,74.98,0,0.5321,0.9985,0.0001,0,423.00,SPY240212P00423000,0.02,0,0,0.01,0,0.4819,-0.0011,0.0001,0
Mon Feb 12 2024,SPY240212C00424000,0,0,73.71,73.98,0,0.5231,0.9985,0.0001,0,424.00,SPY240212P00424000,0,0,0,0.01,0,0.4754,-0.0012,0.0001,0
Mon Feb 12 2024,SPY240212C00425000,0,0,72.71,72.98,0,0.5282,0.9984,0.0001,0,425.00,SPY240212P00425000,0,0,0,0.01,0,0.469,-0.0012,0.0001,0
Mon Feb 12 2024,SPY240212C00426000,0,0,71.71,71.98,0,0.5194,0.9984,0.0002,0,426.00,SPY240212P00426000,0,0,0,0.01,0,0.4625,-0.0013,0.0002,0
Mon Feb 12 2024,SPY240212C00427000,0,0,70.71,70.99,0,0.5105,0.9984,0.0002,0,427.00,SPY240212P00427000,0.01,0,0,0.01,0,0.456,-0.0013,0.0002,100
Mon Feb 12 2024,SPY240212C00428000,0,0,69.71,69.99,0,0.5018,0.9983,0.0002,0,428.00,SPY240212P00428000,0,0,0,0.01,0,0.4496,-0.0014,0.0002,0
Mon Feb 12 2024,SPY240212C00429000,0,0,68.75,69,0,0.5324,0.9983,0.0002,0,429.00,SPY240212P00429000,0,0,0,0.01,0,0.4432,-0.0014,0.0002,0
Mon Feb 12 2024,SPY240212C00430000,0,0,67.72,67.99,0,0.4965,0.9982,0.0002,0,430.00,SPY240212P00430000,0.04,0,0,0.01,0,0.4367,-0.0014,0.0002,21
Mon Feb 12 2024,SPY240212C00431000,0,0,66.75,66.99,0,0.5154,0.9982,0.0002,0,431.00,SPY240212P00431000,0.02,0.005,0.01,0.02,30,0.4727,-0.0015,0.0002,5
Mon Feb 12 2024,SPY240212C00432000,0,0,65.75,66,0,0.507,0.9981,0.0002,0,432.00,SPY240212P00432000,0,0,0.01,0.02,0,0.4658,-0.0015,0.0002,0
Mon Feb 12 2024,SPY240212C00433000,0,0,64.7,65,0,0.441,0.9981,0.0002,0,433.00,SPY240212P00433000,0.04,0,0.01,0.02,0,0.4588,-0.0016,0.0002,6
Mon Feb 12 2024,SPY240212C00434000,0,0,63.72,63.99,0,0.4621,0.998,0.0002,0,434.00,SPY240212P00434000,0,0,0.01,0.02,0,0.4519,-0.0016,0.0002,0
Mon Feb 12 2024,SPY240212C00435000,0,0,62.72,62.99,0,0.4536,0.998,0.0002,0,435.00,SPY240212P00435000,0,0,0.01,0.02,0,0.445,-0.0017,0.0002,0
Mon Feb 12 2024,SPY240212C00436000,0,0,61.69,61.99,0,0.4128,0.9979,0.0002,0,436.00,SPY240212P00436000,0.02,0,0.01,0.02,0,0.4381,-0.0018,0.0002,17
Mon Feb 12 2024,SPY240212C00437000,0,0,60.72,60.99,0,0.4475,0.9978,0.0003,0,437.00,SPY240212P00437000,0.03,0,0.01,0.02,0,0.4312,-0.0018,0.0003,4
Mon Feb 12 2024,SPY240212C00438000,0,0,59.7,59.99,0,0.4873,0.9978,0.0003,0,438.00,SPY240212P00438000,0.01,0,0.01,0.02,0,0.4242,-0.0019,0.0003,78
Mon Feb 12 2024,SPY240212C00439000,0,0,58.72,59,0,0.4307,0.9977,0.0003,0,439.00,SPY240212P00439000,0.03,0,0.01,0.02,0,0.4174,-0.0019,0.0003,636
Mon Feb 12 2024,SPY240212C00440000,57.85,0,57.73,58,0,0.4318,0.9977,0.0003,60,440.00,SPY240212P00440000,0.02,0,0.01,0.02,0,0.4105,-0.002,0.0003,428
Mon Feb 12 2024,SPY240212C00441000,0,0,56.73,57,0,0.4235,0.9976,0.0003,0,441.00,SPY240212P00441000,0.02,0,0.01,0.02,0,0.4036,-0.0021,0.0003,12
Mon Feb 12 2024,SPY240212C00442000,0,0,55.72,56,0,0.4055,0.9975,0.0003,0,442.00,SPY240212P00442000,0.11,0,0.01,0.02,0,0.3967,-0.0022,0.0003,8
Mon Feb 12 2024,SPY240212C00443000,0,0,54.76,55,0,0.4291,0.9974,0.0003,0,443.00,SPY240212P00443000,0.03,0,0.01,0.02,0,0.3899,-0.0022,0.0003,6
Mon Feb 12 2024,SPY240212C00444000,52.52,0,53.76,54.01,0,0.4209,0.9974,0.0004,1,444.00,SPY240212P00444000,0.03,0,0.01,0.02,0,0.383,-0.0023,0.0004,3
Mon Feb 12 2024,SPY240212C00445000,0,0,52.72,53.01,0,0.3805,0.9973,0.0004,0,445.00,SPY240212P00445000,0.03,0,0.01,0.02,0,0.3762,-0.0024,0.0004,5
Mon Feb 12 2024,SPY240212C00446000,0,0,51.76,52.01,0,0.4045,0.9972,0.0004,0,446.00,SPY240212P00446000,0.06,0,0.01,0.02,0,0.3693,-0.0025,0.0004,20
Mon Feb 12 2024,SPY240212C00447000,0,0,50.76,51,0,0.3963,0.9971,0.0004,0,447.00,SPY240212P00447000,0.13,0,0.01,0.02,0,0.3625,-0.0026,0.0004,10
Mon Feb 12 2024,SPY240212C00448000,0,0,49.76,50,0,0.394,0.997,0.0004,0,448.00,SPY240212P00448000,0.1,0,0.01,0.02,0,0.3556,-0.0026,0.0004,4
Mon Feb 12 2024,SPY240212C00449000,0,0,48.76,49,0,0.3859,0.9969,0.0004,0,449.00,SPY240212P00449000,0.02,0,0.01,0.02,0,0.3488,-0.0027,0.0004,542
Mon Feb 12 2024,SPY240212C00450000,46.2,0,47.76,48.02,0,0.3777,0.9968,0.0005,2,450.00,SPY240212P00450000,0.01,-0.015,0.01,0.02,5,0.342,-0.0028,0.0005,365
Mon Feb 12 2024,SPY240212C00451000,0,0,46.71,47.02,0,0.3305,0.9967,0.0005,0,451.00,SPY240212P00451000,0.02,0,0.01,0.02,0,0.3352,-0.003,0.0005,676
Mon Feb 12 2024,SPY240212C00452000,0,0,45.74,46.01,0,0.3492,0.9966,0.0005,0,452.00,SPY240212P00452000,0.02,0,0.01,0.02,0,0.3284,-0.0031,0.0005,1418
Mon Feb 12 2024,SPY240212C00453000,40.28,0,44.74,45.01,0,0.3412,0.9965,0.0006,1,453.00,SPY240212P00453000,0.02,0,0.01,0.02,0,0.3216,-0.0032,0.0006,14
